Counter	Image	Merger (0 = no, 1 = yes)	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
596	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_370.fits	1	4.5	2	1	0.0	0.0	0.6143213983791129	-2.449027664628752	4.2511236402562655	-0.1271999238853097	-0.0021909281071595637	2.1879	0.09998258
597	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_390.fits	1	6.45	2	1	0.0	0.0	0.6062116172500149	-2.3887290383138198	4.1135694103262015	-0.11698180634093855	0.04614984080339437	2.106	0.12735568
598	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_400.fits	1	7.43	2	1	0.0	0.0	0.6031975044791171	-2.3973320441908057	4.1248983230709015	-0.02034976242806364	0.01853739022276338	2.1527	0.17009708
599	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_410.fits	1	8.38	2	1	0.0	0.0	0.5950695909968381	-2.423367494276769	4.189265770603286	-0.13241343035784006	-0.04469690034972953	2.0639	0.15179813
600	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_010.fits	0	0.1	3	1	0.0	0.0	0.5235416254434117	-1.783449009447984	2.6825819115856198	-0.040429478436255474	-0.021363022095338545	0.7709999999999999	0.10052138
601	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	3	2	9.847686805610198	4.267760111703538	0.5163949806189456	-0.8935879578707063	2.869915084851273	0.22401651257953945	-0.03011930773015735	0.7501	0.1279308
602	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_050.fits	1	0.49	3	1	0.0	0.0	0.51446976570571	-1.7044437403523578	3.4333017829073538	0.1930995636649968	-0.016376933378473846	0.4826	0.93591213
603	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	3	1	0.0	0.0	0.6225767226305909	-1.6552154175102791	3.049182707971128	0.20104724965005386	0.16157464541671904	0.6817	0.99027103
604	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	3	1	0.0	0.0	0.6100488571678364	-2.49069654897521	4.411142298020074	0.08598769706975838	0.12970974196937032	2.9761	0.34539008
605	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	3	1	0.0	0.0	0.6292049019191273	-2.6319026490775173	4.859290563288392	-0.030035538013250363	0.16727049036623645	2.7046	0.5379041999999999
606	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_130.fits	1	1.27	3	1	0.0	0.0	0.6129984668078056	-2.3722766253049032	4.9783420050005285	0.042040332435786	0.14754855549304596	2.9896	0.25472227
607	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	3	1	0.0	0.0	0.6571755406915758	-2.7247818558403982	4.530841199670428	0.017008757981443245	0.1215642333735783	2.9183	0.3705349
608	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_195.fits	1	1.91	3	1	0.0	0.0	0.5537563760639624	-2.3934068918417566	4.186186500365432	-0.02718294734879277	0.09784735686297406	2.8255	0.7383375
609	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_200.fits	1	1.96	3	2	9.712183508499935	5.155609318700321	0.6370638901336496	-1.0226707575367868	4.7110719250290325	0.18083234044464785	-0.0013802237904548167	2.9306	0.57119286
610	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_205.fits	1	2.0	3	2	6.960720338880977	4.7041374187375915	0.6216434987957252	-1.1494614566070194	4.228629820394206	0.17980857057839356	0.09157688348869257	2.7569999999999997	0.50752825
611	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_210.fits	1	2.05	3	2	3.5457764331118184	4.425476103442745	0.5761208877823967	-1.3873667011462898	3.65019388325579	0.24662214537211985	0.12258981263660615	2.6571	0.47052047
612	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_215.fits	1	2.1	3	2	2.8837726140326105	3.877573154628805	0.5987937696423656	-1.3759568047455593	2.813003757689312	0.2862148238629237	0.031969852170907684	1.6074	0.23764706
613	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_220.fits	1	2.15	3	2	7.641662785695139	8.3491064829498	0.5825372677269248	-1.0655901963908327	3.8974373654814762	0.2103786822415747	-0.0009828177797174267	3.9101	0.45348370000000005
614	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_225.fits	1	2.2	3	2	9.47057096674279	5.237451327225354	0.6117809867615588	-1.052192438052115	4.590430674713441	0.2962457326284299	-0.008680961923172009	2.2982	0.7283904999999999
615	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_230.fits	1	2.25	3	2	10.214882554458926	5.7612934968599445	0.6266205007725714	-0.9055569297030408	4.952370747736391	0.26020970394147513	-0.029806367185128118	2.241	0.93484616
616	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_235.fits	1	2.3	3	2	10.095045867624616	5.95607283544559	0.6635855837670925	-1.033143713011536	4.533096865765395	0.12844699469498772	0.1061901183754846	2.3958	0.5557515000000001
617	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_240.fits	1	2.35	3	2	8.985341924010973	5.7660711894422345	0.6386707198781081	-1.077161413336092	4.964898186245557	0.16466325152885067	0.03804089850998331	2.5069999999999997	0.37269625
618	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_245.fits	1	2.4	3	2	7.044916516262725	5.2509755972015455	0.6318098806618765	-1.1121928783020385	4.681320408094718	0.17881754773468034	0.14169281009805454	2.4977	0.32104045
619	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_250.fits	1	2.44	3	2	3.980358827661711	4.574251087497374	0.5905749928096397	-1.110919138866179	2.22263707731942	0.5024212776947637	0.1596174642112945	2.456	0.26033455
620	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_260.fits	1	2.54	3	2	3.4395497540052857	13.148614723434633	0.6265844159032965	-1.5747192316802672	3.8368168731080607	0.13141143123930685	0.11664862449640966	2.5613	0.19146027
621	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_270.fits	1	2.64	3	2	1.888107434855223	15.079953418017896	0.6060832792989632	-1.9075177539661632	3.899318678436354	0.1435281982096337	0.028848142991789377	1.8784	0.12744388
622	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_280.fits	1	2.74	3	1	0.0	0.0	0.6224642713369822	-2.1042459597763497	4.457751501438653	0.04496793196370348	-0.042808071692688666	1.9959	0.14576034
623	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_290.fits	1	2.83	3	1	0.0	0.0	0.6198900011524333	-2.402216415186881	4.241275591295775	-0.05726442672375219	0.05775782046482598	2.0803	0.2128683
624	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_300.fits	1	2.92	3	1	0.0	0.0	0.6149043676021162	-2.3458272955812864	4.395192548942166	-0.1265790735101056	-0.010234988105681428	2.2302	0.16976209
625	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_310.fits	1	3.02	3	1	0.0	0.0	0.6139676525340402	-2.463642500979	4.412561754005965	-0.03148473492748362	0.11249542055675804	2.1954	0.14399093
626	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_320.fits	1	3.12	3	1	0.0	0.0	0.6014911157343833	-2.3196894962792345	4.465530242662887	0.013401849801091631	0.09035783648720068	2.197	0.09430324
627	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_330.fits	1	3.22	3	1	0.0	0.0	0.6057759602981919	-2.39219164516868	4.268457031336875	-0.0745411017479587	0.043909331972397984	2.1363	0.36573312
628	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_340.fits	1	3.31	3	1	0.0	0.0	0.6171046900869605	-2.3941878148042592	4.197912202237913	-0.029304843808913544	0.09084048552200084	2.1443	0.18709551
629	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_350.fits	1	3.41	3	1	0.0	0.0	0.5936365278363664	-2.3495824015693443	4.1590534105482835	-0.07311022799337205	0.10003549857002084	2.0780000000000003	0.13292472
630	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_360.fits	1	3.52	3	1	0.0	0.0	0.618819432894977	-2.407189548406437	4.275188063980183	-0.10311508823243	0.01850592021942804	2.0659	0.09833695
631	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_370.fits	1	4.5	3	1	0.0	0.0	0.6086128628880579	-2.3601897715256723	4.106062780234442	-0.08876440118466311	0.089476086795638	2.0563	0.0956023
632	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_390.fits	1	6.45	3	1	0.0	0.0	0.605529634553436	-2.3279016436307853	4.032870064790716	-0.09744309040238563	0.02973662859114382	1.9086	0.13581999
633	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_400.fits	1	7.43	3	1	0.0	0.0	0.6049250532612754	-2.3191414556044143	3.96032468706948	-0.2357769190460196	-0.008453197672422964	1.8795	0.12290503
634	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_410.fits	1	8.38	3	1	0.0	0.0	0.5882391080171195	-2.3039709461918467	4.094583525524078	-0.08020727114899083	0.014617807924173762	1.8734	0.15808903
635	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_010.fits	0	0.1	4	1	0.0	0.0	0.5177671041595029	-1.7800289086275085	2.66887208335779	0.0033913976271375498	-0.003651872836731694	0.7804	0.10347149
636	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	4	1	0.0	0.0	0.5347227278014113	-1.7853323458899304	2.7304574567002784	-0.00820713121382501	-0.15364200606463774	0.7969	0.13253012
637	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_050.fits	1	0.49	4	1	0.0	0.0	0.5235559575949064	-1.645275583999733	2.949931713957516	0.12292305769472905	0.05383031170727795	0.4512	0.5736299
638	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	4	1	0.0	0.0	0.5941151667884403	-1.7511853281370615	3.3278674270389184	0.11741923669030012	0.09416699320514473	0.7481	0.67861456
639	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	4	1	0.0	0.0	0.5815172804559452	-1.9356015002108211	3.496855507444734	0.14558300942204574	0.15449882421800862	1.2298	0.38457602
640	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	4	1	0.0	0.0	0.6626105095030937	-2.6526629841908504	5.188211105912492	0.0594162165120441	0.18949155102174034	2.8709	0.47203737
641	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	4	1	0.0	0.0	0.6469657567788095	-2.8759094278661355	5.116048129225403	0.01405267726004689	0.211200400003798	2.7163	0.29205963
642	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_130.fits	1	1.27	4	1	0.0	0.0	0.6321494342231491	-2.5152288467579047	4.968910704036832	0.06555050061185004	0.17845528673237485	2.623	0.2657952
643	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	4	1	0.0	0.0	0.6153299075292221	-2.5543750977320565	5.55076371767388	-0.08085524015669064	0.16034336911557245	2.424	0.41710810000000004
644	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_210.fits	1	2.05	4	2	9.881830772025232	3.3722518376264072	0.604294200431731	-0.9764119754768474	4.876888062763788	0.10876197712778476	-0.023953463340269796	2.7835	0.5747266
645	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_215.fits	1	2.1	4	2	6.03790505082499	4.038685173009866	0.6386761828296512	-1.311226567094052	4.388779480892175	0.2726357475395238	0.05394121167620991	2.471	0.47800288
646	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_250.fits	1	2.44	4	2	9.35091524840099	4.082441780492719	0.6372351353595107	-0.7767063075976096	5.053567966118616	0.20495969885701548	0.06459345238314099	2.2203	0.31577048
647	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_260.fits	1	2.54	4	2	6.718744877682814	8.271799518641332	0.6120115692624218	-1.215569145245632	4.447855068790519	0.15012280982248788	-0.04254686665675802	2.5722	0.46901217
648	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_270.fits	1	2.64	4	2	2.8623924618325116	13.751814326977351	0.6514488081612031	-1.8821793701596468	4.099543975204184	0.038958891883299686	0.1229685790895306	2.6976	0.48802128
649	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_280.fits	1	2.74	4	1	0.0	0.0	0.630459634063614	-2.2068618680744727	4.766683957732943	-0.06943575071819746	-0.09326497909300296	2.1594	0.25805229999999996
650	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_290.fits	1	2.83	4	1	0.0	0.0	0.613908926098903	-2.517560534542897	4.719030166799378	0.016630291813164718	0.06005364863779693	2.4419	0.34129924
651	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_300.fits	1	2.92	4	1	0.0	0.0	0.6326996054654247	-2.3861953067662967	4.803753344919803	-0.0008900613596193445	0.012380781759300354	2.3414	0.1584995
652	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_310.fits	1	3.02	4	1	0.0	0.0	0.6367888271024776	-2.6795814909737747	4.6740040222599175	-0.029486967222520782	-0.023268984338105203	2.4083	0.14169611
653	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_320.fits	1	3.12	4	1	0.0	0.0	0.6268529764326131	-2.3507565443823206	4.690723040973826	-0.055930340895822	0.10885998051384244	2.3096	0.2030557
654	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_330.fits	1	3.22	4	1	0.0	0.0	0.6273841894804366	-2.6246316818009725	4.6261085392467	-0.066301934321793	-0.057603216499292315	2.3419	0.23201555
655	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_340.fits	1	3.31	4	1	0.0	0.0	0.6215093362107819	-2.540981630489484	4.602027968013947	-0.08721608346761278	-0.07277311483675057	2.349	0.10325048
656	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_350.fits	1	3.41	4	1	0.0	0.0	0.6238132867866558	-2.603984252588211	4.510444383445192	0.009355318515922894	-0.004204637623160787	2.4061	0.117566645
657	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_360.fits	1	3.52	4	1	0.0	0.0	0.6270633698843736	-2.561787530968968	4.5478859181421605	-0.04046591853269405	-0.03660029500854836	2.3933	0.16103810000000002
658	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_370.fits	1	4.5	4	1	0.0	0.0	0.6058778642107964	-2.4847239982728104	4.3281424226005045	-0.07239010501412617	-0.04805435919754726	2.2077	0.16061303
659	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_390.fits	1	6.45	4	1	0.0	0.0	0.5990518804126174	-2.4826667207437727	4.1542364481129725	-0.08164830859485317	-0.19588902778309408	2.1601	0.10354478
660	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_400.fits	1	7.43	4	1	0.0	0.0	0.594358046174432	-2.4864655703273137	4.1832459125842085	-0.14929162876781246	-0.32349461751415226	2.2121	0.13748027
661	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_410.fits	1	8.38	4	1	0.0	0.0	0.5853440766981712	-2.513113543028612	4.258938901230703	-0.16587790621550771	-0.2248085078199658	2.0898	0.21490881
662	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_010.fits	0	0.1	5	1	0.0	0.0	0.5158666803218083	-1.7774614391293526	2.716880335976625	-0.046731085115456664	-0.0034342832942139408	0.7617	0.069879785
663	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	5	2	8.491794583171338	3.3850103428213165	0.522580583503354	-1.0403026763263683	3.05406940757174	0.2805275802313104	-0.06109452081805195	0.7473	0.15279362
664	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_050.fits	1	0.49	5	1	0.0	0.0	0.558842719570612	-1.6800549725595086	3.1135468734206837	0.0913805212111139	0.052926796658795634	0.5873	0.5407957
665	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	5	1	0.0	0.0	0.6206935394125065	-1.6666750344171566	2.614263098743723	0.15054668900388538	0.043758252397304326	0.757	0.47666666
666	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	5	1	0.0	0.0	0.571132376480568	-1.902851763621256	3.2553723056216755	0.17835106470759846	0.09058411895494256	1.4375	0.37084633
667	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	5	1	0.0	0.0	0.6227013704648203	-2.368817148093201	4.492896761972197	0.0864282909581025	0.12878161792614295	2.5338	0.27017492
668	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	5	1	0.0	0.0	0.6264248151193516	-2.5159531301114955	4.401487704972501	0.009178817670834977	0.15390330719072853	2.7693	0.28064079999999997
669	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_130.fits	1	1.27	5	1	0.0	0.0	0.5620658261471569	-2.2843657910686512	3.9079368147106366	0.05146014494539847	0.11502375102793727	2.5357	0.33659583
670	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	5	1	0.0	0.0	0.628933575887246	-2.4793086874385093	4.168589811477913	-0.024687096784119282	0.12763272105304338	2.5518	0.16465066
671	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_210.fits	1	2.05	5	2	9.452692209630037	3.5156044052829816	0.6028011563192351	-0.7619089000778694	4.3936227441701385	0.2993911507530924	-0.03566334764416081	2.1369	0.224071
672	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_215.fits	1	2.1	5	2	5.578047562493938	2.3959624090583644	0.5965764891188343	-1.1028161696865248	2.1212323983300028	0.3858590681495279	0.017396410377105553	1.0648	0.36084798
673	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_220.fits	1	2.15	5	1	0.0	0.0	0.5600826612980547	-2.1726099598564588	3.658779534833893	0.10182303402301232	0.06491232799109413	1.9087	1.0955358
674	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_245.fits	1	2.4	5	1	0.0	0.0	0.5795310233575124	-2.1287753446820874	4.079962339166493	-0.043560716197132685	-0.2403042331866479	1.5073	0.3508555
675	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_250.fits	1	2.44	5	2	8.766329652742693	3.806448865424133	0.6070146580308361	-0.672086852776621	4.096713811417121	0.11598867014246207	-0.10803512098435876	1.4667	0.5540480999999999
676	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_260.fits	1	2.54	5	2	6.521890295169215	8.198983265531758	0.5856525737374589	-0.9865788507084484	3.5363653867397957	0.031911937804284585	-0.19079377718891907	1.2026	0.57066286
677	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_270.fits	1	2.64	5	2	1.8009919323960235	0.7123279740646637	0.5887443816393514	-1.823883210428201	3.448696706129495	0.04706796353863982	0.048792477288904186	3.2421	0.27606872
678	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_280.fits	1	2.74	5	1	0.0	0.0	0.5773662805322798	-1.7450481362282162	3.85375446892702	-0.0984288269149075	-0.2526626243018734	1.1743	0.19768128
679	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_290.fits	1	2.83	5	1	0.0	0.0	0.5592079676201476	-2.1097866216614745	3.719527489996129	-0.10235036169442636	-0.002138031094376936	1.2231	0.24535316
680	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_300.fits	1	2.92	5	1	0.0	0.0	0.5642898194078034	-2.084674351962206	3.6019277992411647	-0.07307793823191666	-0.011107014056968395	1.1399	0.11801485
681	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_310.fits	1	3.02	5	1	0.0	0.0	0.5865893565259128	-2.0809461651631773	3.801899256688477	-0.07362830481322177	-0.08004528208249394	1.1084	0.38343245
682	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_320.fits	1	3.12	5	1	0.0	0.0	0.5574229191345028	-1.9554899730003883	3.712700792240304	-0.026363084231491002	-0.014507335755669868	1.1945	0.16098563
683	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_330.fits	1	3.22	5	1	0.0	0.0	0.5820628091410307	-2.143587945890165	3.7298214644386722	-0.1569995754308546	-0.0006793822445200023	1.1843	0.19053052
684	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_340.fits	1	3.31	5	1	0.0	0.0	0.5742451884367626	-2.1125120265473574	3.7802800005627946	-0.017708600176085568	-0.007981275675563148	1.2321	0.31268913
685	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_350.fits	1	3.41	5	1	0.0	0.0	0.5806295072061594	-2.092668154999845	3.666200992077186	-0.0022604439715911986	0.0832563474079797	1.2011	0.40293357
686	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_360.fits	1	3.52	5	1	0.0	0.0	0.5877356408331019	-2.07648609319414	3.7795500554984867	-0.05085749754044665	-0.1182547668853874	1.3208	0.21881926
687	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_370.fits	1	4.5	5	1	0.0	0.0	0.5798209044904816	-2.107917334482847	3.6767596258241166	0.024843105981571956	0.03646239522614247	1.3585	0.20004058
688	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_390.fits	1	6.45	5	1	0.0	0.0	0.5672874757739721	-2.076803958537229	3.7479983929453207	-0.08762774517243499	-0.12932243970452809	1.2401	0.10882289
689	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_400.fits	1	7.43	5	1	0.0	0.0	0.5563106578182512	-2.0602112090831084	3.652133682584181	-0.060740617092303086	-0.0009496975776883996	1.0704	0.32976246
690	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_410.fits	1	8.38	5	1	0.0	0.0	0.5568640095570729	-2.092373697496712	3.6494057478450848	-0.0662797529511415	-0.08583742912613386	0.9914	0.12891512
691	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_010.fits	0	0.1	6	1	0.0	0.0	0.5716950056634655	-1.5739028551138772	3.2264125415172322	0.097161310751885	0.14283140275887193	0.565	0.11266541
692	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	6	2	11.201765275182225	2.399274841074361	0.6253838316216567	-1.3637988126105325	3.6171575326353937	0.29127685072619763	-0.037457300429908864	0.5611	1.5206378999999999
693	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_050.fits	1	0.49	6	1	0.0	0.0	0.6016410750338841	-1.7713332505302604	3.8897678678018153	0.18872666073107408	0.03974397361245314	0.7842	0.06699187
694	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	6	1	0.0	0.0	0.5664346347666076	-1.5525199735902544	3.003148359821437	0.25059921564615795	0.17846139613831555	0.8035	0.7773779000000001
695	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	6	1	0.0	0.0	0.6693695858352835	-2.1722377866550224	3.9979412743812217	0.04449456023490353	0.06683636679380336	1.2867	1.2173694
696	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	6	1	0.0	0.0	0.5631283848996165	-1.9455301583783875	3.6641245182899	0.14736446995392433	0.10115045316896563	1.5146	0.6268307
697	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	6	1	0.0	0.0	0.6074846130535388	-2.2746709448227596	3.9116352234883016	0.0283423381704368	0.09988113546226264	1.7806	0.19404052
698	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_130.fits	1	1.27	6	1	0.0	0.0	0.6181794274980352	-2.2414824636985107	4.101039451052373	-0.19843455844924346	0.0266129164375511	1.7344	0.28406570000000003
699	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	6	1	0.0	0.0	0.663108227548595	-2.1780009566345626	3.637178840837157	0.03329780159356515	0.08824905965588363	1.6317	0.21427013
700	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_205.fits	1	2.0	6	1	0.0	0.0	0.5981078002293465	-2.1843459774171627	4.111979818006916	-0.13033414506453495	0.018573522523777957	1.6269999999999998	0.2458159
701	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_210.fits	1	2.05	6	2	5.553757212339338	4.343101708860922	0.6058305227022539	-0.929625177159218	1.813087251630588	0.686318489869014	0.16710711082728252	1.7553	0.68195486
702	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_215.fits	1	2.1	6	2	3.1191044243945774	3.4447681733805013	0.581598579697435	-1.3378426294619992	3.10012873706738	0.4628550576379482	0.1099187977983389	1.8216	0.7616663
703	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_220.fits	1	2.15	6	2	8.340162210469572	5.875434647907177	0.5883590896073605	-0.8685629734781481	3.8408425605509984	0.36046158561165015	-0.04661403264309928	2.4157	0.65183973
704	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_225.fits	1	2.2	6	2	10.610070359712793	4.583951352461618	0.622796196735639	-0.8926624934444038	4.642759165603851	0.2194379182137754	-0.2006160039180118	1.7759	0.4104688
705	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_230.fits	1	2.25	6	1	0.0	0.0	0.640918898506062	-1.1586886545877533	3.479786531356845	0.07457164231413932	0.04334659435870509	1.4036	0.5151393
706	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_235.fits	1	2.3	6	1	0.0	0.0	0.5848424471399029	-2.053274306753015	3.4348046138077866	0.05706121570695709	0.07366130898324083	1.4501	1.0567913
707	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_240.fits	1	2.35	6	2	10.33309350147758	5.513152427395876	0.6440035485607212	-0.6926526610608581	3.5703551931446635	0.1578010061512076	0.06999404811218603	1.4462	0.59250695
